square_feet,bedrooms,bathrooms,age_years,garage_size,has_pool,has_fireplace,has_basement,lot_size,price,price_per_sqft,total_rooms,luxury_score,neighborhood_Downtown,neighborhood_Historic,neighborhood_New_Development,neighborhood_Suburbs,neighborhood_Waterfront,school_district_Average,school_district_Below_Average,school_district_Excellent,school_district_Good,age_category_New,age_category_Recent,age_category_Mature,age_category_Old
2339.798874467338,3,2.344939088981757,5.348882848523189,3,0,1,0,2.0,603557.2433524192,257.95261718374013,5.344939088981757,2,False,False,False,False,True,False,True,False,False,False,True,False,False
1634.8166841414318,3,2.2883881269515114,13.59814921650774,2,0,1,1,2.0,387096.9565015966,236.78309639033998,5.288388126951512,3,False,False,False,True,False,False,True,False,False,False,True,False,False
2108.2292947909873,3,1.0,8.533282261793586,0,0,0,1,2.0,511422.6369573028,242.5839723510748,4.0,1,True,False,False,False,False,False,False,False,True,False,True,False,False
2022.7859199519069,5,3.0083344241673813,2.694177993274703,2,0,0,1,2.0,524679.6883103893,259.38468482263505,8.008334424167382,2,False,False,False,True,False,True,False,False,False,True,False,False,False
1674.1998261970914,4,1.508593284117222,1.8593703085335342,1,1,0,0,2.0,481636.95682985283,287.6818819912798,5.508593284117222,1,False,False,True,False,False,False,False,False,True,True,False,False,False
3071.972044662663,3,2.5479461042130627,11.867873933091065,0,0,0,1,2.0,712815.4533803965,232.03839195700482,5.547946104213063,1,False,False,False,False,True,False,False,True,False,False,True,False,False
2316.9595111590056,4,2.721901550366553,34.905169983712575,2,1,0,0,2.0,582527.6442543531,251.41900039632418,6.721901550366553,2,False,False,False,False,True,True,False,False,False,False,False,False,True
987.4287066711964,4,3.5885268766709206,6.3229498487936295,1,0,0,0,2.0,381049.09983403573,385.9003665374711,7.588526876670921,0,False,False,False,True,False,True,False,False,False,False,True,False,False
2093.227157384714,3,1.4529436807047102,19.8076053324724,2,0,0,0,2.0,569488.2770494155,272.06233926418975,4.45294368070471,1,False,False,False,False,True,False,False,True,False,False,False,True,False
1669.106767615806,4,1.0,16.123203007079614,1,0,1,1,2.0,505595.01184092415,302.91352335904116,5.0,2,True,False,False,False,False,False,False,False,True,False,False,True,False
2426.216667398112,3,2.647079635802956,40.225852859606086,2,0,0,0,2.0,511017.2633742473,210.6230948954221,5.647079635802956,1,False,False,False,True,False,False,False,False,True,False,False,False,True
1603.7396307836498,3,3.940408945208683,25.803951452339795,0,0,1,1,2.0,473617.2757484862,295.3205536967733,6.940408945208683,2,False,False,False,False,True,True,False,False,False,False,False,True,False
1942.6317792665504,4,3.49115708235155,12.541594860336012,1,1,0,1,2.0,524433.7443373448,269.9604474376236,7.49115708235155,2,True,False,False,False,False,False,False,False,True,False,True,False,False
2252.4936394902284,3,2.6677275322197005,16.05170627855842,1,1,1,0,2.0,512804.46581130335,227.6607830632358,5.6677275322197005,2,False,True,False,False,False,False,True,False,False,False,False,True,False
2432.8775970850606,4,2.106691051494362,34.298678246931495,1,0,0,1,2.0,542945.928757728,223.1702611788837,6.106691051494362,1,False,False,False,True,False,False,False,True,False,False,False,False,True
1399.8517964721118,4,3.145698077309848,7.650358792924321,0,0,0,0,2.0,491613.9619537104,351.190006822629,7.145698077309849,0,False,False,False,False,True,False,False,False,True,False,True,False,False
1832.7493820795257,3,1.721163040236425,5.935574288275388,1,0,1,0,2.0,443233.1064355023,241.84054337674291,4.721163040236425,1,False,False,False,True,False,False,False,False,True,False,True,False,False
1762.5273444195218,4,2.8810862154849755,0.16304922064522073,2,1,0,1,2.0,489780.3678575629,277.88525914692644,6.8810862154849755,3,False,False,False,True,False,True,False,False,False,True,False,False,False
1673.335383713144,3,2.9043761273333013,26.278081480133658,1,0,1,1,2.0,522926.63380374404,312.50557353503507,5.904376127333301,2,True,False,False,False,False,False,False,False,True,False,False,True,False
2882.7271201405483,6,3.3481679259991037,24.21530214093777,2,1,0,1,2.0,663050.2144537054,230.0079705155645,9.348167925999103,3,True,False,False,False,False,True,False,False,False,False,False,True,False
2202.490855480478,4,4.7077280311288625,1.6548340406981348,1,0,0,1,2.0,571984.9024332748,259.69910431636964,8.707728031128863,1,False,False,True,False,False,True,False,False,False,True,False,False,False
1369.5580228324775,5,2.8139327737430135,12.900689944783194,2,0,0,0,2.0,381465.6978213904,278.5319726961658,7.813932773743014,1,False,False,False,True,False,False,True,False,False,False,True,False,False
2458.9309735273882,4,2.092829099434001,9.353804599248578,3,1,1,0,2.0,584744.9726647015,237.8045496030629,6.092829099434001,3,False,True,False,False,False,True,False,False,False,False,True,False,False
3061.0780985063166,2,2.4795405502464045,1.8955126423396047,2,0,0,1,2.0,617928.1269289103,201.86617493700484,4.479540550246405,2,False,False,True,False,False,True,False,False,False,True,False,False,False
2516.2326302755737,4,1.0847392760887054,59.11268658356253,1,0,1,0,2.0,455444.4577747908,181.00252428763363,5.084739276088706,1,False,False,False,True,False,True,False,False,False,False,False,False,True
1240.3150170229933,6,1.9442294951287535,3.6252634757429862,1,0,1,0,2.0,422190.858732771,340.39002425860684,7.944229495128754,1,False,False,False,True,False,True,False,False,False,True,False,False,False
1757.8829635668744,4,2.172574049509517,1.0440165978211917,3,0,0,1,2.0,601095.4033452789,341.9427890270988,6.172574049509517,2,False,False,False,False,True,False,False,False,True,True,False,False,False
2633.455574593311,5,2.080729281652326,13.552371631893138,0,0,0,0,2.0,588508.404797456,223.4738305347491,7.080729281652326,0,False,False,True,False,False,False,False,False,True,False,True,False,False
1646.1652671906097,5,2.6218838976269776,20.140862797485905,1,0,1,0,2.0,480441.680370645,291.8550706579904,7.621883897626978,1,False,False,True,False,False,False,False,False,True,False,False,True,False
2221.909714073114,3,1.8420640540942395,0.4947210313282956,1,1,0,1,2.0,513142.1471082143,230.94644388927176,4.842064054094239,2,False,False,False,True,False,False,False,False,True,True,False,False,False
2387.3170267146684,3,3.396824533859577,16.12567658115046,1,0,0,1,2.0,554863.4682119753,232.4213592090685,6.3968245338595775,1,False,True,False,False,False,False,False,False,True,False,False,True,False
1536.5347642109587,4,2.500165651934558,11.398662662824744,1,1,0,1,2.0,518113.82689255266,337.19629321801546,6.500165651934558,2,True,False,False,False,False,False,True,False,False,False,True,False,False
1970.2373219690999,4,2.4925597430891084,1.6349234951503249,2,0,0,1,2.0,531120.1406099526,269.5716575296316,6.492559743089108,2,False,False,True,False,False,False,False,False,True,True,False,False,False
800.0,5,2.237684226789666,2.8406253969458737,1,0,0,0,2.0,400541.1768303341,500.6764710379177,7.237684226789666,0,False,False,True,False,False,False,False,True,False,True,False,False,False
1487.8061793328552,5,2.624152547087183,12.589052933315745,2,0,0,1,2.0,479719.1263437044,322.43388487525607,7.624152547087183,2,True,False,False,False,False,True,False,False,False,False,True,False,False
1873.7159243034198,3,3.1600786117341078,5.2722753844039545,1,0,1,1,2.0,495065.97973599087,264.21613506862764,6.160078611734107,2,False,False,False,True,False,False,False,True,False,False,True,False,False
1376.1084090175752,3,1.8062958274312797,41.7858945297593,0,0,0,0,2.0,357891.49009835225,260.07506948806196,4.8062958274312795,0,True,False,False,False,False,False,False,True,False,False,False,False,True
2816.2056519658177,4,1.9735068087397947,25.617361206080293,3,1,0,0,2.0,612216.0792168505,217.39040214960883,5.973506808739795,2,False,False,False,True,False,False,False,False,True,False,False,True,False
1284.9293110196836,3,2.2570191769786683,61.62714506806801,1,0,1,1,2.0,348709.48214303114,271.38417588614675,5.257019176978668,2,False,True,False,False,False,False,False,False,True,False,False,False,True
1779.9777566515081,5,1.423303261221428,4.509905691815763,2,0,1,1,2.0,465268.58882030065,261.3901140515168,6.423303261221428,3,False,False,False,True,False,False,False,False,True,True,False,False,False
2065.3702886430456,4,1.8445937122228018,52.460817466850976,2,0,1,1,2.0,522204.1658627478,252.8380352589644,5.844593712222801,3,True,False,False,False,False,True,False,False,False,False,False,False,True
2720.6366445330577,4,2.1190233011642725,8.464289224696273,0,1,0,1,2.0,553323.9388277461,203.38031539037544,6.1190233011642725,2,False,False,False,True,False,True,False,False,False,False,True,False,False
1282.0689244102803,2,3.199511344570182,6.40459417918071,3,1,1,1,2.0,465266.38642893924,362.902787494791,5.1995113445701815,4,False,False,True,False,False,False,False,False,True,False,True,False,False
2581.58187607748,4,2.71004906320154,0.7749192782025734,1,0,0,1,2.0,682024.1461804791,264.1884623147276,6.71004906320154,1,False,False,False,False,True,False,False,False,True,True,False,False,False
2005.1165305097936,4,2.6548719290940355,0.8131250511759822,2,0,0,1,2.0,486855.51808226126,242.8065953645497,6.6548719290940355,2,False,False,False,True,False,False,False,False,True,True,False,False,False
1509.2456744760245,4,3.180718369734378,17.665380629365558,1,0,0,0,2.0,420237.88257367717,278.4423302850108,7.180718369734378,0,True,False,False,False,False,True,False,False,False,False,False,True,False
2231.0517371316355,3,2.3901025692804825,9.185374193157285,2,0,0,1,2.0,577047.7786081296,258.64383555265033,5.390102569280483,2,False,False,True,False,False,False,False,True,False,False,True,False,False
2099.529847786735,4,2.812371879943112,3.85286352054227,0,0,1,0,2.0,561579.4405336181,267.47866486662207,6.812371879943112,1,False,True,False,False,False,False,False,True,False,True,False,False,False
1699.8915614206026,5,2.417422597654003,14.277614787861577,2,0,0,1,2.0,431561.91900920344,253.87614645756952,7.417422597654003,2,False,False,False,True,False,True,False,False,False,False,True,False,False
2034.9010424950095,3,2.7122898795197026,4.37250264714922,2,0,1,1,2.0,566667.7362251531,278.47434562732195,5.712289879519703,3,True,False,False,False,False,False,False,False,True,True,False,False,False
1807.3432015691199,2,2.033793073910734,12.928165881310967,3,0,1,1,2.0,550843.353697503,304.78071526164234,4.033793073910735,3,True,False,False,False,False,False,False,True,False,False,True,False,False
2056.758672625624,2,1.0,6.675773001284736,3,0,0,1,2.0,492952.0580399437,239.67423334632122,3.0,2,True,False,False,False,False,False,False,False,True,False,True,False,False
2331.0653372605234,4,2.3925766702509565,26.020955218194924,2,1,0,0,2.0,517817.5253732199,222.13771407272566,6.392576670250957,2,False,False,False,True,False,False,True,False,False,False,False,True,False
2793.008408072676,4,3.6381985088799524,25.780102293849257,2,1,0,0,2.0,635018.6123427552,227.3600790127774,7.638198508879952,2,False,False,True,False,False,True,False,False,False,False,False,True,False
1381.0922505865756,4,3.240972321793274,9.732660251126687,1,0,0,0,2.0,387690.4769284881,280.71294785980353,7.240972321793274,0,False,False,False,True,False,True,False,False,False,False,True,False,False
3066.5166873281332,3,3.2723179876729365,6.4806581846972495,1,0,0,1,2.0,659726.8154420224,215.13883102878032,6.2723179876729365,1,False,True,False,False,False,False,False,False,True,False,True,False,False
1023.9561002387491,3,3.4889045774449743,6.7544220730947355,1,0,1,1,2.0,386760.6580616119,377.7121479831347,6.488904577444974,2,False,False,False,True,False,True,False,False,False,False,True,False,False
1924.1074524822084,4,2.57092607276915,24.57640026547679,1,0,0,1,2.0,515946.2611288855,268.1483617057277,6.57092607276915,1,False,False,False,False,True,False,True,False,False,False,False,True,False
2294.1586032422883,4,2.6578525659244763,5.966460924444774,1,1,0,0,2.0,578566.484185527,252.19114466098836,6.657852565924476,1,False,False,False,False,True,False,True,False,False,False,True,False,False
2140.495933867516,6,2.00587848365252,3.5179856341205262,2,0,1,0,2.0,576931.9964475424,269.53192824109846,8.00587848365252,2,True,False,False,False,False,False,False,False,True,True,False,False,False
1688.6502400897032,3,2.24714171517836,1.3273599259302222,1,1,0,1,2.0,455536.53241893725,269.7636974218762,5.24714171517836,2,False,False,False,True,False,True,False,False,False,True,False,False,False
1895.9388748213623,4,2.9926169198169132,9.429873934662641,2,1,1,0,2.0,630418.9047965198,332.51014216158137,6.992616919816913,3,False,False,False,False,True,False,False,True,False,False,True,False,False
1753.4995326705837,4,3.463107549735053,9.870526296972697,1,0,0,1,2.0,513770.740800565,292.9973639731121,7.463107549735053,1,True,False,False,False,False,False,False,False,True,False,True,False,False
1705.3176215278943,4,2.3884429794552005,27.574156396689798,1,0,0,1,2.0,379221.4819170585,222.37586542810232,6.388442979455201,1,False,False,False,True,False,True,False,False,False,False,False,True,False
2424.8010485105124,4,2.1398485881188707,3.7507604098318064,2,0,0,1,2.0,583718.432007912,240.7283815579319,6.139848588118871,2,False,False,False,True,False,False,False,False,True,True,False,False,False
2178.5077429825237,4,2.5004223670852777,7.194538633960099,2,0,0,0,2.0,512034.23389752285,235.0389781936297,6.500422367085278,1,False,False,True,False,False,False,True,False,False,False,True,False,False
1653.545202369673,6,2.980965399143292,24.785630495493784,2,0,0,1,2.0,498895.0270484766,301.7123610128813,8.980965399143292,2,False,False,False,True,False,False,False,True,False,False,False,True,False
2449.799937716625,3,1.3449161470931665,26.027024882267348,2,0,1,0,2.0,532851.4645889387,217.5081550069723,4.3449161470931665,2,False,True,False,False,False,True,False,False,False,False,False,True,False
2153.649760438305,3,1.0,7.282512214075647,1,1,0,1,2.0,506648.23096817604,235.2509866158852,4.0,2,False,False,False,True,False,False,True,False,False,False,True,False,False
2406.43105941948,4,2.059570520406733,9.218479119546277,2,0,1,0,2.0,471991.5807842873,196.137586795505,6.059570520406734,2,False,True,False,False,False,False,True,False,False,False,True,False,False
2314.8144209618063,4,1.523430059268673,5.420701886259552,0,0,0,0,2.0,533229.742101748,230.35528778164033,5.523430059268673,0,False,False,False,True,False,False,False,True,False,False,True,False,False
1585.502494538964,3,2.093487841882151,40.44661538096857,1,0,0,1,2.0,385028.6024825574,242.84326502716536,5.093487841882151,1,False,True,False,False,False,False,False,False,True,False,False,False,True
1719.9094799015152,2,2.381775744946023,1.894400739121004,2,0,0,0,2.0,427531.15294460783,248.57770594362268,4.381775744946022,1,False,False,False,True,False,True,False,False,False,True,False,False,False
2373.646802561631,2,2.1374012727815894,40.71466657112938,0,0,1,1,2.0,576780.7039660106,242.99348299989325,4.13740127278159,2,False,False,False,False,True,False,False,True,False,False,False,False,True
2305.1851327167324,5,3.6619740275765964,17.27385800850001,1,1,0,1,2.0,628358.6806669317,272.5849094499371,8.661974027576596,2,False,False,False,False,True,False,True,False,False,False,False,True,False
1989.549203017926,3,2.761395811681856,11.3755979554997,3,0,0,1,2.0,455476.5206102131,228.93453447610426,5.761395811681856,2,False,False,False,True,False,False,True,False,False,False,True,False,False
2058.663691654391,3,2.7403794876886627,0.49806407258442437,3,0,1,1,2.0,564999.8125910687,274.4497874429511,5.740379487688663,3,True,False,False,False,False,False,False,True,False,True,False,False,False
2638.8324478942122,3,2.9977657152347215,9.682398977207983,1,0,0,0,2.0,608952.2566668419,230.76579081509541,5.9977657152347215,0,True,False,False,False,False,False,False,True,False,False,True,False,False
1704.214305582085,3,1.5889335057753846,7.857348544360046,0,0,1,1,2.0,515496.7888744889,302.4835475127747,4.588933505775385,2,True,False,False,False,False,False,False,True,False,False,True,False,False
2273.548690585019,2,3.331289429936215,2.6370811117990614,1,1,0,0,2.0,524146.9237713974,230.5413233250467,5.331289429936215,1,False,True,False,False,False,False,True,False,False,True,False,False,False
1898.903673783053,4,2.4393885707716323,16.02457558372956,1,0,1,0,2.0,467922.34782695933,246.4171059792361,6.439388570771632,1,False,False,False,True,False,False,False,True,False,False,False,True,False
1891.15939838639,2,3.03638449379297,53.18515106644557,3,1,1,1,2.0,487586.2612277253,257.8239896878881,5.03638449379297,4,False,False,False,True,False,False,False,False,True,False,False,False,True
2549.388425993595,5,1.6425142135678756,12.389513055528353,1,0,1,0,2.0,623719.7659793156,244.6546629065471,6.642514213567876,1,False,False,False,False,True,False,False,False,True,False,True,False,False
2412.708174494015,3,1.2569929871871484,18.81601164787253,2,0,0,1,2.0,512013.910820797,212.21543335972441,4.256992987187148,2,False,False,False,True,False,True,False,False,False,False,False,True,False
2406.754818000319,4,3.154311726420023,1.0635884900447563,1,0,0,1,2.0,569783.6044240411,236.74351876750478,7.154311726420023,1,False,False,False,True,False,False,False,True,False,True,False,False,False
2652.7394035771645,5,2.801127620878013,8.110692341145228,3,0,1,1,2.0,675270.4696093806,254.55590123130537,7.801127620878013,3,True,False,False,False,False,False,False,False,True,False,True,False,False
2010.5019208163794,4,1.7783587565139918,1.8555573719499325,1,0,0,1,2.0,508469.09586953296,252.90654567644742,5.778358756513992,1,False,False,True,False,False,False,True,False,False,True,False,False,False
2340.976485647482,4,1.8042695349802444,14.232047524624393,2,1,0,0,2.0,505579.0054871448,215.96927973725826,5.804269534980245,2,False,True,False,False,False,False,True,False,False,False,True,False,False
1844.866621703272,3,3.4003478275318155,41.82642053856874,1,0,1,1,2.0,433162.2387511417,234.79325478349483,6.4003478275318155,2,False,True,False,False,False,True,False,False,False,False,False,False,True
2162.0831762442212,3,1.5484704857061375,16.260780050745396,2,0,0,1,2.0,523276.2167310519,242.0240916170676,4.5484704857061375,2,False,False,False,True,False,False,False,True,False,False,False,True,False
1934.9284728161576,4,3.814138362604771,1.1986902770118475,1,0,0,0,2.0,556537.5065823722,287.6269145868578,7.814138362604771,0,False,True,False,False,False,False,False,False,True,True,False,False,False
2048.497982496359,6,1.7795034122817048,6.569813765974543,1,0,0,0,2.0,528222.1771885055,257.8582852909617,7.779503412281705,0,True,False,False,False,False,True,False,False,False,False,True,False,False
2297.5785127184568,4,3.0107135404867065,11.999744406304494,3,0,0,1,2.0,644598.0631637423,280.5554019571086,7.010713540486707,2,True,False,False,False,False,False,False,False,True,False,True,False,False
1590.8896583832638,4,2.2371052194008123,7.742793395683012,3,0,0,0,2.0,507149.2734390186,318.78343715830505,6.237105219400812,1,True,False,False,False,False,False,True,False,False,False,True,False,False
3046.19363784273,4,2.9825499448658745,26.904379074094603,2,0,1,0,2.0,592553.0340119282,194.52244488028202,6.982549944865875,2,False,False,False,True,False,True,False,False,False,False,False,True,False
1496.991309250149,4,2.064708798308646,25.284340205732708,2,0,0,1,2.0,443909.23676675634,296.5342778035985,6.064708798308645,2,False,False,False,True,False,False,False,True,False,False,False,True,False
1392.9056936061338,2,2.3697656751421645,14.194717784552974,2,0,1,1,2.0,355070.78687602666,254.91373070403182,4.3697656751421645,3,False,False,False,True,False,False,True,False,False,False,True,False,False
2579.055436750034,4,2.532735340316577,7.013090703229173,0,0,1,1,2.0,574371.3938226542,222.70610613412848,6.532735340316577,2,True,False,False,False,False,False,True,False,False,False,True,False,False
2395.831346981468,6,1.6982500353748218,4.42234006455344,1,0,1,1,2.0,573529.0332050301,239.38622972256587,7.698250035374822,2,False,False,False,True,False,False,False,True,False,True,False,False,False
2312.0599085260774,3,3.0926594763361006,1.6786339505304149,1,0,0,1,2.0,590985.0505368756,255.60974798167086,6.092659476336101,1,False,False,False,False,True,True,False,False,False,True,False,False,False
2314.17275463214,4,2.0894291468227317,6.575195167701123,2,1,1,0,2.0,589778.5740397547,254.85503312543565,6.089429146822732,3,False,False,False,True,False,False,False,False,True,False,True,False,False
1993.8766135765427,3,2.317120067727985,7.995365981785496,1,0,0,0,2.0,529585.0869396891,265.6057467817624,5.317120067727985,0,False,False,False,False,True,False,False,False,True,False,True,False,False
1551.3728142570842,4,1.70452050031319,16.896980775374743,1,0,0,0,2.0,430089.43485819985,277.2315145048868,5.7045205003131905,0,False,False,False,True,False,False,False,True,False,False,False,True,False
2037.9022790968631,2,1.0,16.101179604843768,2,0,1,1,2.0,439424.28440143494,215.62578780576982,3.0,3,False,True,False,False,False,True,False,False,False,False,False,True,False
1661.4191442439442,4,2.347177789919865,1.090304681698967,2,0,0,0,2.0,428538.6567095541,257.9353068093889,6.347177789919865,1,False,False,False,True,False,False,True,False,False,True,False,False,False
2487.5598667088757,4,4.430092337290333,7.5443330007406075,1,1,1,0,2.0,576693.2234016747,231.8308922408605,8.430092337290333,2,False,False,False,True,False,True,False,False,False,False,True,False,False
1926.4713092489308,3,3.1276834303184193,3.0093396815668827,1,0,0,1,2.0,506462.73206616763,262.8965869539065,6.127683430318419,1,False,False,False,True,False,False,False,True,False,True,False,False,False
1587.2514016037442,4,2.484591696212484,2.558492539258516,1,1,1,0,2.0,528451.8682184478,332.93520338649876,6.484591696212484,2,False,False,False,False,True,True,False,False,False,True,False,False,False
1839.3070791735033,4,2.289687336633386,26.343176125794542,1,1,0,0,2.0,478836.0136926439,260.3350028467296,6.289687336633386,1,False,True,False,False,False,False,False,False,True,False,False,True,False
2206.4657271378123,5,2.517972714249637,0.6422850694652185,1,0,1,1,2.0,544315.3885750829,246.69106883484613,7.5179727142496375,2,False,False,False,True,False,True,False,False,False,True,False,False,False
1718.1377235980126,3,2.937695292140168,8.149789983998797,2,0,0,0,2.0,444951.9671531116,258.97339953709997,5.937695292140168,1,False,False,False,True,False,False,False,False,True,False,True,False,False
1588.8898022167843,3,1.5553497477529241,2.762514700344268,2,0,0,0,2.0,475646.49697879987,299.35776308412846,4.555349747752924,1,False,True,False,False,False,False,False,True,False,True,False,False,False
2121.843605745956,3,3.3914573557350978,31.72046278859279,2,0,0,0,2.0,583332.0850958937,274.917568625807,6.391457355735097,1,False,False,False,False,True,False,False,True,False,False,False,False,True
2122.4832855543614,6,3.0723050523529953,12.21415447810671,1,0,0,1,2.0,546530.825949156,257.495938681284,9.072305052352995,1,False,False,False,True,False,True,False,False,False,False,True,False,False
1746.5284123144352,5,3.0745485805663475,3.9473911170012177,2,0,0,1,2.0,512772.2889527629,293.59516016876927,8.074548580566347,2,False,False,False,True,False,False,False,False,True,True,False,False,False
1764.4808471908386,4,2.8507805910477817,10.470203649207123,1,0,0,0,2.0,439930.97960507957,249.32601581109625,6.850780591047782,0,False,False,False,True,False,True,False,False,False,False,True,False,False
2116.0249686788184,5,2.515693326155192,19.722803467094927,2,0,0,1,2.0,633694.1799966485,299.47386698008,7.515693326155192,2,False,False,False,False,True,False,False,False,True,False,False,True,False
1275.957829251338,4,3.038288988773456,47.593490273910035,2,0,0,0,2.0,377233.1317275694,295.6470214606615,7.038288988773456,1,False,False,False,True,False,False,False,False,True,False,False,False,True
1296.2681128117224,4,2.9734513069931023,3.735499847299256,1,1,0,1,2.0,498703.5379218607,384.7225222875596,6.973451306993102,2,False,False,True,False,False,False,False,False,True,True,False,False,False
1640.777889373782,2,2.216767431247181,32.597288932592484,1,0,1,0,2.0,364169.0494099716,221.9490229411612,4.216767431247181,1,False,False,False,True,False,False,True,False,False,False,False,False,True
1893.2764241440764,4,2.041118581682479,40.84078463943095,2,1,1,1,2.0,417842.9533326872,220.69833438167282,6.041118581682479,4,False,False,False,True,False,False,True,False,False,False,False,False,True
2155.4537827990025,3,2.5814850362095894,37.229363056255345,1,0,1,1,2.0,503173.6664356883,233.44210414119075,5.581485036209589,2,False,False,False,True,False,False,False,False,True,False,False,False,True
2737.678108474776,5,3.73921612119615,15.134906918010236,2,0,1,1,2.0,653003.7198953854,238.5246526514357,8.73921612119615,3,False,False,True,False,False,False,False,False,True,False,False,True,False
2428.8298116010096,4,1.5087143394768794,14.906515095562971,0,0,0,0,2.0,547583.6815943576,225.45164711783875,5.50871433947688,0,False,True,False,False,False,False,False,True,False,False,True,False,False
1920.0307350182864,4,1.325979787398048,7.74286570872499,2,0,0,0,2.0,462895.62774244533,241.08761349491456,5.3259797873980474,1,False,False,False,True,False,True,False,False,False,False,True,False,False
1990.4918960486557,2,2.631808672989213,20.938982779734815,1,0,0,1,2.0,524074.85089087626,263.28911558556064,4.631808672989213,1,False,False,False,False,True,False,False,False,True,False,False,True,False
1498.7353176810957,3,2.5407101614848147,11.366694178833976,0,0,1,0,2.0,366347.80244255497,244.43795920508714,5.540710161484815,1,False,False,False,True,False,False,True,False,False,False,True,False,False
1990.743432003805,3,2.6386733314963267,16.971902009731284,2,1,1,1,2.0,468189.17515583406,235.1830816714402,5.638673331496326,4,False,False,False,True,False,False,True,False,False,False,False,True,False
1855.6706805399308,3,2.6951625583268,8.391257091041116,1,0,0,1,2.0,538335.9702150524,290.10318256384625,5.6951625583268,1,True,False,False,False,False,False,False,False,True,False,True,False,False
2161.3592801690447,2,2.321438196292156,19.723367937309543,1,0,0,1,2.0,467939.48898089206,216.50240812545218,4.321438196292156,1,False,False,False,True,False,False,False,False,True,False,False,True,False
1586.3845282238385,5,3.691890750881666,26.099309345890568,0,1,0,0,2.0,426150.28319357464,268.62987857723544,8.691890750881665,1,False,False,False,True,False,True,False,False,False,False,False,True,False
2259.673257120586,4,1.2192768172187876,2.3750258224453127,1,1,0,1,2.0,542041.4632553898,239.87603585931365,5.219276817218788,2,False,False,True,False,False,True,False,False,False,True,False,False,False
2766.369456501289,3,1.8372023801758033,26.840110354187388,1,0,0,1,2.0,577197.3592503464,208.64796561929418,4.837202380175803,1,False,False,False,True,False,False,False,True,False,False,False,True,False
1945.6199257715712,3,2.417396191880762,11.65760447537693,0,0,0,1,2.0,489898.0981547595,251.79537465956074,5.417396191880762,1,False,False,True,False,False,False,False,False,True,False,True,False,False
2200.8558610494706,4,1.1854489510766661,27.932655846524007,3,1,1,0,2.0,537422.1313615759,244.18779115562253,5.185448951076666,3,False,False,False,True,False,False,False,False,True,False,False,True,False
2345.0719958555565,4,2.3593164764543433,8.466078376465253,0,0,0,0,2.0,566272.0551877337,241.47320687318162,6.359316476454343,0,False,False,False,False,True,False,False,False,True,False,True,False,False
1799.389764057082,4,3.8291761325824147,7.147340895410827,2,0,1,0,2.0,479389.2158758669,266.4176630609416,7.829176132582415,2,False,False,False,True,False,False,False,True,False,False,True,False,False
2112.0462409052084,5,2.5167091906367696,36.987281671070384,1,0,1,0,2.0,574103.76681278,271.82348364054906,7.516709190636769,1,True,False,False,False,False,False,False,True,False,False,False,False,True
2006.2962003908974,4,2.684560724574947,4.338634685868037,1,1,1,1,2.0,547586.2323951693,272.93389295582585,6.684560724574947,3,False,False,False,True,False,True,False,False,False,True,False,False,False
2048.838049274416,6,1.4918681878619358,27.88891887512972,3,0,1,1,2.0,563379.5200928978,274.9751354395314,7.491868187861936,3,True,False,False,False,False,False,False,False,True,False,False,True,False
1613.4951080722667,5,2.006910873568418,9.925325752494654,1,1,1,0,2.0,611538.1998759586,379.01459807126264,7.006910873568418,2,False,False,False,False,True,False,False,True,False,False,True,False,False
2012.2550871294713,3,2.1998428957408502,10.826145873267079,3,0,1,1,2.0,512921.42892292386,254.89881089311504,5.199842895740851,3,False,False,False,True,False,False,False,False,True,False,True,False,False
2248.999145622725,5,2.2458279225950126,5.532693896834747,1,1,1,0,2.0,562172.5688676358,249.96566582152968,7.245827922595012,2,False,True,False,False,False,True,False,False,False,False,True,False,False
2725.571803897521,3,3.5253150360030148,12.766051516905977,2,0,0,0,2.0,543554.111307905,199.42755150703863,6.525315036003015,1,False,False,False,True,False,True,False,False,False,False,True,False,False
2479.6354130426034,5,2.9461528485800996,5.900332806599803,2,0,1,0,2.0,599534.7791586535,241.78343961582738,7.9461528485801,2,True,False,False,False,False,False,False,False,True,False,True,False,False
3076.5912287557785,3,1.6108336344503744,0.6009188568409011,2,1,1,0,2.0,658231.2679879474,213.94823655339692,4.610833634450374,3,False,False,False,True,False,False,False,False,True,True,False,False,False
1616.3262185559752,5,2.697203822745604,4.761784725772672,2,0,1,1,2.0,467262.86485415715,289.08945452336314,7.697203822745604,3,False,False,True,False,False,False,True,False,False,True,False,False,False
2436.1603183603393,5,2.8985773987974284,0.09599214668743096,2,0,1,0,2.0,641835.7317321807,263.4620254237492,7.898577398797428,2,False,False,False,False,True,False,False,False,True,True,False,False,False
2091.671002869176,5,3.412119230817013,57.49456440230286,1,0,0,1,2.0,497641.43598627346,237.91573115640622,8.412119230817012,1,False,False,False,True,False,False,False,False,True,False,False,False,True
3094.901466608836,4,3.764432549254699,50.60980878712715,1,0,0,0,2.0,540234.1586665362,174.55617391867563,7.764432549254699,0,False,False,False,True,False,False,False,False,True,False,False,False,True
1595.8508573224242,3,1.687924646537705,7.541753159080346,3,0,0,1,2.0,492991.7906785489,308.92096740525506,4.687924646537705,2,True,False,False,False,False,False,False,True,False,False,True,False,False
